,Unnamed: 0,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_revolution,battery,weight,price,screen_width,screen_height
872,5,"Dell Alienware M18 R1 (Ryzen™ 9-7845HX, Ram 32GB, SSD 1TB, RTX 4080, 18inch FHD+ 480Hz)",Dell,AMD,Ryzen 9,32.0,48.0,nvidia,SSD,1024,Windows 11,18.0,FHD,97.0,4.04,75990000.0,1920.0,1200.0
873,6,Laptop Asus TUF Gaming A15 FA507NV-LP061W (Ryzen™ 7-7735HS | 16GB | 1TB | RTX 4060 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Asus,AMD,Ryzen 7,16.0,32.0,nvidia,SSD,1024,Windows 11,15.6,FHD,90.0,2.2,32490000.0,1920.0,1080.0
874,7,Laptop Asus TUF Gaming A16 Advantage Edition FA617NS-N3486W (Ryzen™ 7-7735HS | 8GB | 512GB | Radeon™ RX 7600S | 16.0inch WUXGA 165Hz | Win 11 | Vàng),Asus,AMD,Ryzen 7,8.0,32.0,amd,SSD,512,Windows 11,16.0,FHD,90.0,2.2,29990000.0,1920.0,1200.0
875,8,Laptop Acer Nitro 16 Phoenix AN16-41-R3SM NH.QLLSV.003 (Ryzen 7-7840HS | 16GB | 512GB | RTX 4060 8GB | 16 inch WQXGA | Win 11 | Đen),Acer,AMD,Ryzen 7,16.0,32.0,nvidia,SSD,0,Windows 11,16.0,WUXGA,90.0,2.7,39990000.0,1920.0,1200.0
876,9,HP Victus 16-s0077AX 8C5N6PA (Ryzen 7-7840HS | 16GB | 512GB | RTX 3050 4GB | 16.1inch FHD 144Hz | Win11 | Đen),HP,AMD,Ryzen 7,16.0,24.0,nvidia,SSD,512,Windows 11,16.1,FHD,70.0,2.31,31690000.0,1920.0,1080.0
877,10,Laptop Acer Nitro 16 Phoenix AN16-41-R60F NH.QLKSV.003 (Ryzen 7-7840HS | 8GB | 512GB | RTX 4050 6GB | 16 inch WUXGA | Win 11 | Đen),Acer,AMD,Ryzen 7,8.0,32.0,nvidia,SSD,512,Windows 11,16.0,WUXGA,90.0,2.7,35990000.0,1920.0,1200.0
878,11,HP Victus 16-s0078AX 8C5N7PA (Ryzen 5-7640HS | 16GB | 512GB | RTX 3050 6GB | 16.1 inch FHD | Win 11 | Đen),HP,AMD,Ryzen 5,16.0,24.0,nvidia,SSD,512,Windows 11,16.1,FHD,70.0,2.31,27390000.0,1920.0,1080.0
879,12,Laptop Acer Nitro 16 Phoenix AN16-41-R76E NH.QLLSV.004 (AMD Ryzen 9-7940HS | 16GB | 512GB | RTX 4060 8GB | 16 inch WQXGA 165Hz | Win 11 | Đen),Acer,AMD,Ryzen 9,16.0,32.0,nvidia,SSD,0,Windows 11,16.0,WUXGA,90.0,2.7,42490000.0,1920.0,1200.0
880,13,Laptop Asus ROG Zephyrus Duo 16 GX650PZ-NM031W (Ryzen 9-7945HX | Ram 32GB | 1TB SSD | RTX 4080 12GB | 16inch WQXGA 240Hz | Win 11| Đen),Asus,AMD,Ryzen 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16.0,FHD,90.0,2.6,112990000.0,2560.0,1600.0
881,14,Gigabyte A5 K1-AVN1030SB (Ryzen 5-5600H | 8GB | 512GB | RTX 3060 6GB | 15.6 inch FHD | Win 11 | Đen),Dell,AMD,Ryzen 5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,48.96,2.12,25990000.0,1920.0,1080.0
882,15,Máy chơi game Asus ROG Ally,Asus,AMD,Ryzen 1,16.0,24.0,amd,SSD,512,Windows 11,15.6,FHD,40.0,0.608,17990000.0,1920.0,1080.0
883,16,Laptop Asus TUF Gaming A15 FA507NV-LP046W (Ryzen™ 7-7735HS | Ram 8GB | 512GB SSD | RTX 4060 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Asus,AMD,Ryzen 7,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,31490000.0,1920.0,1080.0
884,17,Laptop Asus TUF Gaming A15 FA507XI-LP420W (Ryzen™ 9-7940HS | Ram 8GB | 512GB SSD | RTX 4070 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Asus,AMD,Ryzen 9,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,39990000.0,1920.0,1080.0
885,18,Laptop Asus ROG Strix SCAR 17 G733PZ-LL980W (Ryzen™ 9-7945HX | Ram 32GB | 1TB SSD | RTX 4080 12GB | 17.3inch WQHD 240Hz | Win11SL | Đen),Asus,AMD,Ryzen 9,32.0,48.0,nvidia,SSD,1024,Windows 11,17.3,QHD,90.0,3.0,74990000.0,2560.0,1440.0
886,19,HP Victus 15-fb1022AX 94F19PA (Ryzen™ 5-7535HS | 16GB | 512GB | RTX 2050 | 15.6inch FHD | Win11 | Mica Silver ),HP,AMD,Ryzen 5,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.5,2.29,25490000.0,1920.0,1080.0
887,20,HP Victus 15-fb1023AX 94F20PA (Ryzen™ 5-7535HS | 8GB | 512GB | RTX 2050 | 15.6inch FHD | Win11 | Mica Silver),HP,AMD,Ryzen 5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.5,2.29,24490000.0,1920.0,1080.0
888,21,Laptop MSI Thin A15 B7UCX 020VN (Ryzen 5-7535HS | 8GB | 512GB | RTX 2050 | 15.6 inch FHD | Win 11 | Xám),MSI,AMD,Ryzen 5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.4,1.86,18990000.0,1920.0,1080.0
889,22,Laptop Asus TUF Gaming A15 FA506NF-HN005W (Ryzen™ 5-7535HS | 8GB | 512GB | RTX™ 2050 4GB | 15.6inch FHD 144Hz | Win 11 | Đen),Asus,AMD,Ryzen 5,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,48.0,2.2,19990000.0,1920.0,1080.0
890,23,Laptop Asus TUF Gaming A15 FA507NV-LP110W (Ryzen™ 5-7535HS | 16GB | 512GB | RTX 4060 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Asus,AMD,Ryzen 5,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,30490000.0,1920.0,1080.0
891,24,Laptop MSI Katana A15 AI B8VE 402VN (AMD Ryzen 7-8845HS | 16GB | 512GB | RTX 4050  | 15.6 inch FHD | Win 11 | Đen),MSI,AMD,Ryzen 7,16.0,64.0,nvidia,SSD,512,Windows 11,15.6,FHD,53.5,2.25,28990000.0,1920.0,1080.0
892,25,"Laptop MSI Cyborg 15 A12VE 412VN (Core™ i5-12450H | Ram 8GB | 512GB SSD | RTX 4050 6GB | 15.6inch FHD, 144Hz | Win 11 | Đen)",MSI,Intel,i5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,53.5,1.98,24990000.0,1920.0,1080.0
893,26,Laptop MSI Thin GF63 12UC 1006VN (Core i5-12450H | 16GB | 512GB | RTX 3050 4GB | 15.6 inch FHD 144Hz | Win 11 | Xám),MSI,Intel,i5,16.0,64.0,nvidia,SSD,0,Windows 11,15.6,FHD,52.4,1.86,19900000.0,1920.0,1080.0
894,27,Laptop Asus TUF Gaming F15 FX507VV-LP181W (Core i7-13620H | 32GB | 512GB | RTX 4060 | 15.6 inch FHD | Win 11 | Xám),Asus,Intel,i7,32.0,48.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,36990000.0,1920.0,1080.0
895,28,"Laptop Asus ROG Strix G16 G614JV-N4156W (Core™ i7-13650HX | 16GB | 512GB | RTX 4060 8GB | 16inch QHD+, 240Hz | Win 11 | Xám) ",Asus,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,QHD,90.0,2.5,44990000.0,1920.0,1080.0
896,29,Laptop Asus ROG Zephyrus G16 GU603VU-N4019W (Core™ i7-13620H | 16GB | 512GB | RTX 4050 6GB | 16.0inch QHD+ 240Hz | Win11 | Xám),Asus,Intel,i7,16.0,48.0,nvidia,SSD,512,Windows 11,16.0,QHD,90.0,2.0,44990000.0,2560.0,1600.0
897,30,"Laptop MSI Cyborg 15 A12UCX 281VN  (Core™ i5-12450H | Ram 8GB | 512GB SSD | RTX 2050 4GB | 15.6inch FHD, 144Hz | Win 11 | Đen)",MSI,Intel,i5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,53.5,1.98,21990000.0,1920.0,1080.0
898,31,Laptop Asus TUF Gaming F15 FX507VU-LP198W (Core i7-13620H | 8GB | 512GB | RTX 4050 | 15.6 inch FHD | Win 11 | Xám),Asus,Intel,i7,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,30990000.0,1920.0,1080.0
899,32,Laptop Asus ROG Zephyrus G16 GU605MV-QR196WS (Intel® Core™ Ultra 9 185H | 32GB | 1TB | RTX™ 4060 8GB | 16 inch 2.5K 240Hz OLED | Win 11 | Office | Trắng),Asus,Intel,Ultra 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16.0,2.5K,90.0,1.85,69990000.0,2560.0,1600.0
900,33,Laptop MSI Cyborg 15 AI A1VEK 053VN (Intel Core Ultra 7 155H | 16GB | 512GB | RTX 4050 | 15.6 inch FHD | Win 11 | Đen),MSI,Intel,Ultra 7,16.0,24.0,nvidia,SSD,0,Windows 11,15.6,FHD,53.5,1.98,30990000.0,1920.0,1080.0
901,34,Laptop Asus ROG Zephyrus G16 GU605MV-QR196W (Intel® Core™ Ultra 9 185H | 32GB | 1TB | RTX™ 4060 8GB | 16 inch 2.5K 240Hz OLED | Win 11 | Trắng),Asus,Intel,Ultra 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16.0,2.5K,90.0,1.85,67990000.0,2560.0,1600.0
902,35,Laptop Asus TUF Gaming F15 FX507VI-LP088W (Core i7-13620H | 16GB | 512GB | RTX 4070 | 15.6 inch FHD | Win 11 | Xám),Asus,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,45990000.0,1920.0,1080.0
903,36,"Laptop Acer Predator Helios Neo 16 PHN16-71-73RR (Core i7-13700HX, Ram 16GB, 512GB SSD, RTX 4050 6GB, 16inch FHD+ 165Hz, Win 11, Đen)",Acer,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,16.0,FHD,90.0,2.6,31990000.0,1900.0,1200.0
904,37,Laptop Asus ROG Strix G16 G614JVR-N4141W (Core™ i9 14900HX | 32GB | 512GB | RTX 4060 8GB | 16inch QHD 240Hz | Win 11 | Xám) ,Asus,Intel,i9,32.0,48.0,nvidia,SSD,512,Windows 11,16.0,QHD,90.0,2.5,52990000.0,2560.0,1600.0
905,38,Laptop Asus ROG Zephyrus G16 GU605MV-QR135W (Intel® Core™ Ultra 9 185H | 32GB | 1TB | RTX™ 4060 8GB | 16 inch 2.5K 240Hz OLED | Win 11 | Xám),Asus,Intel,Ultra 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16.0,2.5K,90.0,1.85,67990000.0,2560.0,1600.0
906,39,Laptop Acer Predator Helios Neo 16 PHN16-72-94KC NH.QNMSV.005 (Intel Core i9-14900HX | 16GB | 1TB | RTX 4070 8GB | 16inch WQXGA | Win 11 | Đen),Acer,Intel,i9,16.0,32.0,nvidia,SSD,1024,Windows 11,16.0,FHD,90.0,2.8,56990000.0,2560.0,1600.0
907,40,Laptop MSI Sword 16 HX B14VEKG 039VN (Intel Core i7-14700HX | 16GB | 1TB | RTX 4050 | 16 inch FHD+ 144Hz | Win 11 | Xám),MSI,Intel,i7,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,FHD,65.0,2.3,34990000.0,1920.0,1200.0
908,41,Laptop MSI Thin 15 B12UC 1416VN (Core™ i5-12450H | 8GB | 512GB | RTX 3050 | 15.6 inch FHD 144Hz | Win 11 | Xám),MSI,Intel,i5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.4,1.86,21990000.0,1920.0,1080.0
909,42,Laptop Acer Nitro V ANV15-51-58AN NH.QNASV.001 (Core i5-13420H | 8GB | 512GB | RTX 2050 4GB | 15.6 inch FHD 144Hz | Win 11 | Đen),Acer,Intel,i5,8.0,32.0,nvidia,SSD,0,Windows 11,15.6,FHD,57.5,2.1,21490000.0,1920.0,1080.0
910,43,Laptop Acer Nitro V ANV15-51-72VS NH.QNASV.004 (Core™ i7-13620H | 16GB | 512GB | RTX 2050 4GB | 15.6 inch FHD 144Hz | Win 11 | Đen),Acer,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.5,2.1,25990000.0,1920.0,1080.0
911,44,Laptop Gaming Acer Aspire 5 A515-58GM-53PZ NX.KQ4SV.008 (Core™ i5-13420H | 8GB | 512GB SSD | RTX 2050 | 15.6 inch FHD  | Win 11 | Xám),Acer,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,50.0,1.7,20490000.0,1920.0,1080.0
912,45,Laptop Acer Predator Helios Neo PHN16-71-74QR NH.QLVSV.002 (Core i7-13700HX | 16GB | 512GB | RTX 4070 | 16 inch WQXGA 165Hz | Win 11 | Đen),Acer,Intel,i7,16.0,32.0,nvidia,SSD,0,Windows 11,16.0,FHD,90.0,2.6,49990000.0,2560.0,1600.0
913,46,Laptop Acer Nitro 5 Tiger AN515-58-50EE NH.QFHSV.007 (Core i5-12450H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD | Win 11 | Đen),Acer,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.5,2.5,24990000.0,1920.0,1080.0
914,47,Laptop Asus ROG Strix Scar 18 G834JYR-R6011W (Core i9-14900HX | 64GB | 2TB | RTX 4090 | 18 inch WQXGA 240Hz | Win 11 | Đen),Asus,Intel,i9,64.0,96.0,nvidia,SSD,2048,Windows 11,15.6,FHD,90.0,3.1,130000000.0,2560.0,1600.0
915,48,Laptop Asus ROG Strix Scar 16 G634JZR-NM009W (Core i9-14900HX | 64GB | 2TB | RTX 4080 | 16 inch WQXGA 240Hz | Win 11 | Đen),Asus,Intel,i9,64.0,96.0,nvidia,SSD,2048,Windows 11,15.6,QHD,90.0,2.65,110000000.0,2560.0,1600.0
916,49,Laptop MSI Cyborg 15 A12UCX 618VN  (Core™ i5-12450H | 16GB | 512GB | RTX 2050 4GB | 15.6inch FHD 144Hz | Win 11 | Đen),MSI,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,53.5,1.98,19990000.0,1920.0,1080.0
917,50,"Laptop Acer Predator Helios Neo 16-PHN16-71-73LT (Core i7-13700HX, Ram 16GB, 1TB SSD, RTX 4060 8GB, 16inch WQXGA 165Hz)",Acer,Intel,i7,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,FHD,90.0,2.6,34990000.0,2560.0,1600.0
918,51,Laptop Asus ROG Strix G18 G814JIR-N6007W (Core i9-14900HX | 32GB | 1TB | RTX 4070 | 18 inch WQXGA 240Hz | Win 11 | Xám),Asus,Intel,i9,32.0,64.0,nvidia,SSD,1024,Windows 11,15.6,QHD,90.0,3.0,70990000.0,1920.0,1080.0
919,52,"Dell Alienware M18 R1 (Core™ i9-13900HX, Ram 32GB, SSD 1TB, RTX 4080, 18inch FHD+ 480Hz)",Dell,Intel,i9,32.0,48.0,nvidia,SSD,1024,Windows 11,18.0,FHD,97.0,4.04,75890000.0,1920.0,1200.0
920,53,Laptop Acer Nitro V ANV15-51-75GS NH.QN8SV.005 (Core i7-13620H | 16GB | 512GB | RTX 4050 6GB | 15.6 inch FHD | Win 11 | Black),Acer,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.5,2.5,30990000.0,1920.0,1080.0
921,54,"Dell Alienware M18 R1 (Core™ i9-13900HX, Ram 32GB, SSD 1TB, RTX 4080, 18inch QHD+ 165Hz)",Dell,Intel,i9,32.0,48.0,nvidia,SSD,1024,Windows 11,18.0,QHD,97.0,4.04,77990000.0,2560.0,1600.0
922,55,"Dell Alienware M16 R1 (Core i7™-13700HX, Ram 16GB, SSD 512GB, RTX 4060, QHD+ 165Hz)",Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,16.0,QHD,86.0,3.25,44990000.0,2560.0,1600.0
923,56,"Dell Alienware M16 R1 (Core i7™-13700HX, Ram 16GB, SSD 1TB, RTX 4070, QHD+ 165Hz)",Dell,Intel,i7,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,QHD,86.0,3.25,49990000.0,2560.0,1600.0
924,57,"Dell Alienware M18 R1 (Core™ i9-13980HX, Ram 64GB, SSD 2TB, RTX 4090, 18inch QHD+ 165Hz)",Dell,Intel,i9,64.0,96.0,nvidia,SSD,2048,Windows 11,18.0,QHD,97.0,4.04,84990000.0,2560.0,1600.0
925,58,"Dell Alienware M18 R1 (Core™ i9-13980HX, Ram 32GB, SSD 1TB, RTX 4090, 18inch QHD+ 165Hz)",Dell,Intel,i9,32.0,48.0,nvidia,SSD,1024,Windows 11,18.0,QHD,97.0,4.04,80990000.0,2560.0,1600.0
926,59,"Dell Alienware M16 R1 (Core i9™ 13900HX, Ram 64GB, SSD 4TB, RTX 4090, FHD+ 480Hz)",Dell,Intel,i9,64.0,96.0,nvidia,SSD,4096,Windows 11,16.0,FHD,86.0,3.25,82990000.0,1920.0,1200.0
927,60,"Dell Alienware M16 R1 (Core i7™-13700HX, Ram 16GB, SSD 1TB, RTX 4070, QHD+ 240Hz)",Dell,Intel,i7,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,QHD,86.0,3.25,50990000.0,2560.0,1600.0
928,61,"Dell Alienware M16 R1 (Core i9™ 13900HX, Ram 64GB, SSD 2TB, RTX 4090, QHD+ 240Hz)",Dell,Intel,i9,64.0,96.0,nvidia,SSD,2048,Windows 11,16.0,QHD,86.0,3.25,83990000.0,2560.0,1600.0
929,62,"Dell Alienware X14 R2 (Core™ i5 - 13420H, Ram 16GB, SSD 512GB, RTX™ 3050, FHD+ 165Hz)",Dell,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,14.0,FHD,90.0,1.91,44990000.0,1920.0,1200.0
930,63,"Dell Alienware X14 R2 (Core™ i7- 13620H, Ram 16GB, SSD 512GB, RTX™ 4050, FHD+ 165Hz)",Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,14.0,FHD,90.0,1.91,52990000.0,1920.0,1090.0
931,64,Acer Predator Helios Neo PHN16-71-547E NH.QLUSV.00A (Core i5-13500HX | 16GB | 512GB | 16inch WQXGA | RTX 4060 8GB | Win 11 | Đen),Acer,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,16.0,FHD,90.0,2.6,40890000.0,2560.0,1600.0
932,65,Dell Mobile Precision Workstation 5680 71023332 (Intel Core i7-13800H | 16GB | 512GB | RTX 2000 | 16 inch FHD+ | Ubuntu),Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Ubuntu,16.0,FHD,100.0,2.2,84799000.0,1920.0,1200.0
933,66,Dell Mobile Precision Workstation 3581 71023331 (Intel Core i7-13800H | 16GB | 512GB | RTX A500 4GB | 15.6 inch FHD | Ubuntu),Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Ubuntu,15.6,FHD,64.0,1.795,44490000.0,1920.0,1080.0
934,67,Dell Mobile Precision Workstation 7680 71023334 (Core i7-13850HX | 16GB | 512GB | RTX 2000 Ada 8GB | 16 inch FHD+ | Ubuntu),Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Ubuntu,16.0,FHD,83.0,2.67,74990000.0,1920.0,1200.0
935,68,Dell Mobile Precision Workstation 5680 71023333 (Intel Core i7-13800H | 16GB | 512GB | RTX A1000 6GB | 16 inch FHD+ | Ubuntu),Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Ubuntu,16.0,FHD,100.0,2.2,78799000.0,1920.0,1200.0
936,69,Dell Mobile Precision Workstation 3480 71024682 (Core i7-1370P | 32GB | 1TB | RTX A500 4GB | 14 inch FHD | Win 11 Pro),Dell,Intel,i7,32.0,48.0,nvidia,SSD,1024,Windows 11,14.0,FHD,54.0,1.39,49990000.0,1920.0,1080.0
937,70,"Acer Predator Helios Neo 2023 PHN16-71-50JG (Core i5-13500HX, Ram 16GB, 512GB SSD, RTX 4050 6GB, 16inch FHD+ 165Hz)",Acer,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,16.0,FHD,90.0,2.6,25990000.0,1900.0,1200.0
938,71,Dell Mobile Precision Workstation 3581 71024679 (Intel Core i7-13800H | 32GB | 1TB | A1000 6GB | 15.6 inch FHD |  Win 11 Pro),Dell,Intel,i7,32.0,48.0,nvidia,SSD,1024,Windows 11,15.6,FHD,64.0,1.795,56990000.0,1920.0,1080.0
939,72,Dell Mobile Precision Workstation 3581 71024677 (Intel Core i7-13800H | 32GB | 1TB | A500 4GB | 15.6 inch FHD |  Win 11 Pro),Dell,Intel,i7,32.0,48.0,nvidia,SSD,1024,Windows 11,15.6,FHD,64.0,1.795,53990000.0,1920.0,1080.0
940,73,Dell Mobile Precision Workstation 5680 71024680 (Intel Core i9-13900H | 32GB | 1TB | RTX 2000 | 16 inch FHD+ | Win 11 Pro),Dell,Intel,i9,32.0,48.0,nvidia,SSD,1024,Windows 11,16.0,FHD,100.0,2.2,99990000.0,1920.0,1200.0
941,74,"Gigabyte G5 KF-E3PH333SH (Core i5-12500H | Ram 8GB | 512GB SSD | RTX 4060 8GB | 15.6inch FHD, 144Hz | Win 11 | Đen)",Dell,Intel,i5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,54.0,1.9,28990000.0,1920.0,1080.0
942,75,"Gigabyte G5 MF-F2PH333SH (Core i5-12450H | Ram 8GB | 512GB SSD | RTX 4050 6GB | 15.6inch FHD, 144Hz | Win 11 | Đen)",Dell,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.6,FHD,54.0,1.9,22590000.0,1920.0,1080.0
943,76,"Laptop Asus ROG Strix G18 (Core™ i9-13980HX, Ram 16GB , 1TB SSD, RTX 4080 12GB, 18inch QHD+240Hz, Win 11, Xám) ",Asus,Intel,i9,16.0,24.0,nvidia,SSD,1024,Windows 11,15.6,QHD,90.0,3.3,69990000.0,1920.0,1080.0
944,77,"Laptop Asus TUF Dash F15 (Core™ i7-12650H, Ram 16GB, 512GB SSD, RTX 3070 8GB, 15.6inch FHD)",Asus,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,76.0,2.0,31990000.0,1920.0,1080.0
945,78,HP Victus 15-fa1091TX 8C5M8PA (Core™i5-13420H | 8GB | 512GB | RTX 2050 | 15.6inch FHD | Win11 | Đen),HP,Intel,i5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.5,2.2,25990000.0,1920.0,1080.0
946,79,HP Victus 15-fa1090TX 8C5M7PA (Core™i5-13420H | 16GB | 512GB | RTX 2050 | 15.6inch FHD | Win11 | Đen),HP,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.5,2.2,26990000.0,1920.0,1080.0
947,80,Laptop Acer Predator Helios Neo PHN16-71-53M7 NH.QLUSV.005 (Core i5-13500HX | 16GB | 512GB | 16 inch WUXGA | RTX 4060 8GB | Win 11 | Đen),Acer,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,16.0,FHD,90.0,2.6,37990000.0,2560.0,1600.0
948,81,Gigabyte G6 KF-H3VN853SH (Core i7-13620H | 16GB | 512GB | RTX 4060 8GB | 16inch FHD+ 165Hz | Win 11 | Đen),Dell,Intel,i7,16.0,64.0,nvidia,SSD,512,Windows 11,16.0,FHD,54.0,2.3,29900000.0,1920.0,1200.0
949,82,Laptop MSI Thin GF63 12UC 887VN (Core (i7-12650H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD 144Hz | Win 11 | Đen),MSI,Intel,i7,8.0,64.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.4,1.86,22990000.0,1920.0,1080.0
950,83,Laptop Asus TUF Gaming F15 FX507VV-LP157W (Core i7-13620H | 16GB | 512GB | RTX 4060 | 15.6 inch FHD | Win 11 | Xám),Asus,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,34990000.0,1920.0,1080.0
951,84,HP Victus 15-fa1086TX 8C5M3PA (Core™ i5-13500H | 16GB | 1TB | RTX 4050 | 15.6inch FHD | Win11 | Đen),HP,Intel,i5,16.0,24.0,nvidia,SSD,1024,Windows 11,15.6,FHD,70.0,2.29,31390000.0,1920.0,1080.0
952,85,HP Victus 15-fa1088TX 8C5M5PA (Core™ i5-13500H | 16GB | 512GB | RTX 4050 | 15.6inch FHD | Win11 | Đen),HP,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,70.0,2.29,29990000.0,1920.0,1080.0
953,86,Laptop MSI Thin GF63 12UCX 841VN (Core i5-12450H | 8GB | 512GB | RTX 2050 4GB | 15.6 inch FHD 144Hz | Win 11 | Đen),MSI,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.4,1.86,17990000.0,1920.0,1080.0
954,87,HP OMEN 16-wf0129TX 8W943PA (Core i9-13900HX | 32GB | 1TB | RTX 4070 | 16.1 inch QHD 240Hz | Win 11 | Đen),HP,Intel,i9,32.0,48.0,nvidia,SSD,1024,Windows 11,16.1,QHD,83.0,2.3,69990000.0,2560.0,1440.0
955,88,Gigabyte AERO 14 OLED 9MF-E2VNBB4SH (Core™ i5-12500H | 16GB | 1TB | RTX 4050 6GB | 14 inch QHD+ OLED 90Hz | Win 11 | Bạc),Dell,Intel,i5,16.0,24.0,nvidia,SSD,1024,Windows 11,14.0,2.8K,63.0,1.49,34990000.0,2880.0,1800.0
956,89,HP OMEN 16-wf0130TX 8W944PA (Core i7-13700HX | 32GB | 1TB | RTX 4070 | 16.1 inch QHD 240Hz | Win 11 | Đen),HP,Intel,i7,32.0,48.0,nvidia,SSD,1024,Windows 11,16.1,QHD,83.0,2.3,58990000.0,2560.0,1440.0
957,90,Laptop HP VICTUS 16-r0129TX 8C5N4PA (Core i7-13700H | 16GB | 512GB | RTX 3050 4GB | 16.1inch FHD 144Hz | Win11 | Đen),HP,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,16.1,FHD,70.0,2.31,32690000.0,1920.0,1080.0
958,91,Laptop HP VICTUS 15-fa1085TX 8C5M2PA (Core i7-13700H | 16GB | 512GB | RTX 4050 6GB | 15.6 inch FHD | Win 11 | Mica Silver),HP,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,70.0,2.29,33990000.0,1920.0,1080.0
959,92,"Gigabyte G5 MF-F2VN313SH (Core i5-12450H | Ram 16GB | 512GB SSD | RTX 4050 6GB | 15.6inch FHD, 144Hz | Win 11 | Đen)",Dell,Intel,i5,16.0,64.0,nvidia,SSD,512,Windows 11,15.6,FHD,54.0,1.9,26990000.0,1920.0,1080.0
960,93,"Gigabyte G5 MF-F2VN333SH (Core i5-12450H | Ram 8GB | 512GB SSD | RTX 4050 6GB | 15.6inch FHD, 144Hz | Win 11 | Đen)",Dell,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.6,FHD,54.0,1.9,26290000.0,1920.0,1080.0
961,94,HP VICTUS 16-r0127TX 8C5N2PA (Core i7-13700H | 16GB | 512GB | RTX 4060 8GB | 16.1inch FHD 144Hz | Win11 | Đen),HP,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,16.1,FHD,70.0,2.31,38390000.0,1920.0,1080.0
